Markup,Part/Library name,Parts Per Package,Reference Designator,TinyCAD Symbol,FreePCB Package,Description,,,,,,,,,,,,,,,,,,,,,
library,gen_Passives,,,,,,,,,,,,,,,,,,,,,,,,,,
part,D,1,D?,D,,Generic Large Diode,,,,,,,,,,,,,,,,,,,,,
header,Name,PPP,Ref,Symbol,Package,Description,,Usage,Datasheet,Picture,Vmax,Imax,Igt,It,Vt,Ton,Toff,,,,Manufacturer,Manufacturer Part,Digi-Key Part,Newark Part,Mouser Part,,Cost
part,FET_N,1,F?,FET_N,,N Channel MOSFET,,,,,,,,,,,,,,,,,,,,,
part,FET_P,1,F?,FET_P,,P Channel MOSFET,,,,,,,,,,,,,,,,,,,,,
header,Name,PPP,Ref,Symbol,Package,Description,,Usage,Datasheet,Picture,Vf,If,Brightness,Color,,,,,,,Manufacturer,Manufacturer Part,Digi-Key Part,Newark Part,Mouser Part,,Cost
part,LED,1,D?,LED,LEDT-1.75,Generic Large Radial LED,,,,,,,,,,,,,,,,,,,,,
part,LED,1,D?,LED,LED-T1,Generic Small Radial LED,,,,,,,,,,,,,,,,,,,,,
part,LED_Green,1,D?,LED,LED-T1,Small Green Radial LED,,,,,2V,10mA,,Green,,,,,,,Osram Opto Semiconductors,LG 3330-LP-1-0-10-BULK,475-1399-ND,,,,0.09
part,LED_Red,1,D?,LED,LED-T1,Small Red Radial LED,,,,,1.75V,10mA,,Red,,,,,,,Osram Opto Semiconductors,LH 3344-Q1T2-1-0-10-BULK,475-1415-ND,,,,0.13
part,LED_Orange,1,D?,LED,LED-T1,Small Orange Radial LED,,,,,1.75V,10mA,,Orange,,,,,,,Osram Opto Semiconductors,LO 3360-JM-24-0-10-BULK-,475-1416-ND,,,,0.07
header,Name,PPP,Ref,Symbol,Package,Description,,Usage,Datasheet,Picture,Vf,If,Brightness,Color1,Color2,,,,,,Manufacturer,Manufacturer Part,,Digi-Key Part,Newark Part,Mouser Part,Cost
part,LED_Red_Green,1,D?,LED_BICOLOR_1,LED-T.175,Bicolor LED (Green/Red),,,,,2.0 (red) /2.1 (green),30mA,,Red,Green,,,,,,Radio Shack,276-012,,,,,1.49
part,PHOTO_TRAN,1,D?,PHOTO_TRAN,,Photo-transistor,,,,,,,,,,,,,,,,,,,,,
header,Name,PPP,Ref,Symbol,Package,Description,,Usage,Datasheet,Picture,Pmax,IcMax,VceMax,Hfe,VceSat,VbeSat,HfeSat,,,,Manufacturer,Manufacturer Part,Digi-Key Part,Newark Part,Mouser Part,,Cost
part,Q,1,Q?,PNP,TO-3,Generic PNP TO-3 Transistor,,,,,,,,,,,,,,,,,,,,,
part,Q,1,Q?,NPN,TO-3,Generic NPN TO-3 Transistor,,,,,,,,,,,,,,,,,,,,,
part,Q,1,Q?,PNP,TO-92,Generic PNP TO-92 Transistor,,,,,,,,,,,,,,,,,,,,,
part,Q,1,Q?,NPN,TO-92,Generic NPN TO-92 Transistor,,,,,,,,,,,,,,,,,,,,,
part,Q,1,Q?,PNP,TO-220,Generic PNP TO-220 Transistor,,,,,,,,,,,,,,,,,,,,,
part,Q,1,Q?,NPN,TO-220,Generic NPN TO-220 Transistor,,,,,,,,,,,,,,,,,,,,,
part,Q_TIP120,1,Q?,NPN_DARLINGTON,TO-220,NPN Darlington Transistor Array (IB/IC=250),,Power switching,,,2,5,60,,,,,,,,Fairchild Semiconductor,TIP120,TIP120-ND,,,,0.56
part,Q_TIP125,1,Q?,PNP_DARLINGTON,TO-220,PNP Darlington Transistor Array,,Power switching,,,2,5,60,,,,,,,,Fairchild Semiconductor,TIP125TU,TIP125TU-ND,,,,0.58
part,Q_2N2222,1,Q?,NPN,TO-92,NPN Transistor,,General switching,,,0.63,0.6,40,,,,,,,,ON Semiconductor,P2N2222AG,P2N2222AGOS-ND,,,,0.36
part,Q_2N3055G,1,Q?,NPN,TO-3,NPN Power Transistor,,Power amplifier power supplies,,,115,15,60,,,,,,,,STMIcroelectronics,2N3055,497-2612-5-ND,,,,1.68
part,Q_2N3906,1,Q?,PNP,TO-92,PNP Transistor,,General switching,,,0.63,0.2,40,,,,,,,,Fairchild Semiconductor,2N3906TFR,2N3906D26ZCT-ND,,,,0.17
part,Q_2N3904,1,Q?,NPN,TO-92,NPN Transistor,,General switching,,,0.63,0.2,40,,,,,,,,Fairchild Semiconductor,2N3904TFR,2N3904D26ZCT-ND,,,,0.19
part,Q_2N4403,1,Q?,NPN,TO-92,NPN Transistor,,General switching,,,0.63,0.6,40,,,,,,,,Fairchild Semiconductor,2N4403BU,2N4403-ND,,,,0.13
part,Q_2N4401,1,Q?,PNP,TO-92,PNP Transistor,,General switching,,,0.63,0.6,40,,,,,,,,Fairchild Semiconductor,2N4401BU,2N4401-ND,,,,0.12
library,th_IC_Vreg,,,,,,,,,,,,,,,,,,,,,,,,,,
header,Name,PPP,Ref,Symbol,Package,Description,,Usage,Datasheet,Picture,V_Out_Nom,V_Out_Tol,Current,P_Max,,,,,,Manufacturer,Manufacturer Part,Digi-Key Part,Newark Part,Mouser Part,Cost,,
part,Lt 1370,1,U?,Lt 1370,TO-220-7,12V Switching regulator,,Switching regulator,,,12,,6,,,,,,,,Linear Technologies,LT1370CT7,LT1370CT7#PBF-ND,,,,11.88
part,LM7805,1,U?,LM7800,TO-220,+5V 1A Fixed Voltage Regulator,,,,,5V,,1,,,,,,,,Fairchild Semiconductor,LM7805CT,LM7805CT-ND,,,,0.47
part,LM78xx,1,U?,LM7800,TO-220,xxV 1A Fixed Voltage Regulator,,,,,,,,,,,,,,,,,,,,,
part,LM317,1,U?,LM317,TO-220,Variable Voltage Regulator 1.5A,,,,,1.25V-37V,,1.5,,,,,,,,Fairchild Semiconductor,LM317T,LM317TFS-ND,,,,0.48
part,LM317,1,U?,LM317,TO-92,Variable Voltage Regulator 100mA,,,,,1.25V-37V,,0.1,,,,,,,,Fairchild Semiconductor,LM317/NOPB,LM317LZNS-ND,,,,0.84
library,th_IC_Transceivers,,,,,,,,,,,,,,,,,,,,,,,,,,
header,Name,PPP,Ref,Symbol,Package,Description,,Usage,Datasheet,,,,,,,,,,,,Manufacturer,Manufacturer Part,Digi-Key Part,Newark Part,Mouser Part,,Cost
part,MAX232,1,U?,MAX232_DIP,16DIP300,Dual Full-Duplex RS232 Transceiver,,,,,,,,,,,,,,,Texas Instruments,MAX232N,296-1402-5-ND,,,,0.9
part,MAX490,1,U?,MAX490_DIP,8DIP300,Full-Duplex RS-422 Transceiver,,,,,,,,,,,,,,,Maxim Integrated Products,MAX490CPA+,MAX490CPA+-ND,,,,2.81
library,th_IC_Comparators,,,,,,,,,,,,,,,,,,,,,,,,,,
header,Name,PPP,Ref,Symbol,Package,Description,,Usage,Datasheet,,,,,,,,,,,,Manufacturer,Manufacturer Part,Digi-Key Part,Newark Part,Mouser Part,,Cost
part,LM339,1,U?,LM339,14DIP300,Quad Comparator,,,,,,,,,,,,,,,Fairchild Semiconductor,LM339N,LM339NFS-ND,,,,0.47
library,th_IC_OpAmps,,,,,,,,,,,,,,,,,,,,,,,,,,
header,Name,PPP,Ref,Symbol,Package,Description,,Usage,Datasheet,,,,,,,,,,,,Manufacturer,Manufacturer Part,Digi-Key Part,Newark Part,Mouser Part,,Cost
part,LM324,1,U?,LM324,14DIP300,Uni/Bipolar  Op-Amp,,,,,,,,,,,,,,,Fairchild Semiconductor,LM324N,LM324NFS-ND,,,,0.4
library,th_uCs,,,,,,,,,,,,,,,,,,,,,,,,,,
header,Name,PPP,Ref,Symbol,Package,Description,,Usage,Datasheet,,,,,,,,,,,,Manufacturer,Manufacturer Part,Digi-Key Part,Newark Part,Mouser Part,,Cost
part,ATTiny2313,1,U?,ATTiny2313,20DIP300,AVR MCU 4K 20MHz,,,,,,,,,,,,,,,Atmel,ATTINY2313-20PU,ATTINY2313-20PU-ND,,,,2.26
part,ATTiny45,1,U?,ATTINYX5_DIP_SOIC,8DIP300,AVR MCU 2K,,,,,,,,,,,,,,,Atmel,ATTINY45-20PU,ATTINY45-20PU-ND,,,,2.13
library,sm_IC_Transceivers,,,,,,,,,,,,,,,,,,,,,,,,,,
header,Name,PPP,Ref,Symbol,Package,Description,,Usage,Datasheet,,,,,,,,,,,,Manufacturer,Manufacturer Part,Digi-Key Part,Newark Part,Mouser Part,,Cost
part,FT232RL,1,U?,FT232RL,SSOP-28-2,1 Channel RS232->USB,,,,,,,,,,,,,,,FTDI,FT232RL,604-00043-ND,,,,4.02
library,pm_Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,
header,Name,PPP,Ref,Symbol,Package,Description,,Usage,Datasheet,Picture,Vf,If,Brightness,Color,Mounting Hole,,,,,,Manufacturer,Manufacturer Part,Digi-Key Part,Newark Part,Mouser Part,,Cost
part,LED_PM_Green_12V,1,D?,LED,,Panel Mount Green LED (12V),,,,,12,0.02,,Green,,,,,,,Radio Shack,276-271  ,,,,,1.99
part,LED_PM_Yellow_12V,1,D?,LED,,Panel Mount Yellow LED (12V),,,,,12,0.02,,Yellow,,,,,,,Radio Shack,276-272,,,,,1.99
part,LED_PM_Red_5V,1,D?,LED,,Panel Mount Red LED (5V),,,,,5,0.01,,Red,".25""",,,,,,CML Innovative Technologies,5102H1-5V,L10021-ND,,,,1.86
part,LED_PM_Green_5V,1,D?,LED,,Panel Mount Green LED (5V),,,,,5,0.012,,Green,".25""",,,,,,CML Innovative Technologies,5102H5-5V,L10025-ND,,,,1.86
part,LED_PM_Amber_5V,1,D?,LED,,Panel Mount Amber LED (5V),,,,,5,0.01,,Amber,".25""",,,,,,CML Innovative Technologies,5102H3-5V,L10023-ND,,,,1.86
library,pm_Connectors,,,,,,,,,,,,,,,,,,,,,,,,,,
header,Name,PPP,Ref,Symbol,Package,Description,,Usage,Datasheet,,,,,,,,,,,,Manufacturer,Manufacturer Part,Digi-Key Part,Newark Part,Mouser Part,,Cost
part,DC_JACK_PM_SW_RS,1,K?,PJ102AH,,Dc Power Jack 2.1x5.5mm Panel Mount w/Switch Coaxial Size M,,,,,,,,,,,,,,,Radio Shack,274-1582,,,,,2.99
part,DC_JACK_PM_SW_DK,1,K?,PJ102AH,,Dc Power Jack 2.1x5.5mm Panel Mount w/Switch Coaxial Size M Switched,,,,,,,,,,,,,,,CUI Inc,PJ-005A,CP-5-ND,,,,1.95
part,POST_PM,1,K?,POST,,Panel mount banana plug post,,,,,,,,,,,,,,,Radio Shack,274-661  ,,,,,1
part,DB37M_SOLDER_CUP,1,K?,DB37,,Panel-mount DB37 male connector with solder-cup connections and 4-40 mounting holes,,,,,,,,,,,,,,,Norcomp,171-037-102L021,2237MER-ND,,,,3.42
library,cm_Connectors,,,,,,,,,,,,,,,,,,,,,,,,,,
header,Name,PPP,Ref,Symbol,Package,Description,,Usage,Datasheet,,,,,,,,,,,,Manufacturer,Manufacturer Part,Digi-Key Part,Newark Part,Mouser Part,,Cost
part,MF_2_HOUSE_FEMALE,1,K?,MF_2_FEMALE,,Molex Micro-Fit 2-position power connector female cable housing,,,,,,,,,,,,,,,Molex,430200200,WM1777-ND,,,,0.48
part,MF_2_RECEP_MALE,1,K?,MF_2_MALE,,Molex Micro-Fit 2-position power connector male cable receptacle,,,,,,,,,,,,,,,Molex,430250200,WM1783-ND,,,,0.48
library,th_Connectors,,,,,,,,,,,,,,,,,,,,,,,,,,
header,Name,PPP,Ref,Symbol,Package,Description,,Usage,Datasheet,,,,,,,,,,,,Manufacturer,Manufacturer Part,Digi-Key Part,Newark Part,Mouser Part,,Cost
part,DB9F-90,1,K?,DB9X90,DB9F-90,9 Pin Female D-Sub Right-Angle,,RS232 connector,,,,,,,,,,,,,Tyco Electronics AMP,1734354-1,A35107-ND,,,,1.76
part,DB9M-90,1,K?,DB9X90,DB9M-90,9 Pin Male D-Sub Right-Angle,,RS232 connector,,,,,,,,,,,,,Tyco Electronics AMP,1734351-1,A35105-ND,,,,1
part,DC_JACK_PJ102AH,1,K?,PJ102AH,PJ102A,DC Power Jack 2.1x5.5mm High Current,,,,,,,,,,,,,,,CUI Inc,PJ-102AH,CP-102AH-ND,,,,0.42
part,POST,1,K?,POST,HOLE_125_RND_250,Post for banana plugs,,,,,,,,,,,,,,,,,,,,,
part,USBB,1,K?,USBB,USBB_2,USB B Type Receptacle,,,,,,,,,,,,,,,FCI,61729-0010BLF,609-1039-ND,,,,1.04
part,STB_3_S,1,K?,STB_3,STB_3_S,.1 pitch 3 position screw-terminal block,,,,,,,,,,,,,,,Tyco Electronics AMP,282834-3,A98334-ND,,,,0.98
part,STB_2_S,1,K?,STB_2,STB_2_S,.1 pitch 2 position screw-terminal block,,,,,,,,,,,,,,,Tyco Electronics AMP,282834-2,A98333-ND,,,,0.65
part,STB_3_M,1,K?,STB_3,STB_3_M,.15 pitch 3 position screw-terminal block,,,,,,,,,,,,,,,,,,,,,
part,STB_2_M,1,K?,STB_2,STB_2_M,.15 pitch 2 position screw-terminal block,,,,,,,,,,,,,,,,,,,,,
part,STB_3_L,1,K?,STB_3,STB_3_L,.2 pitch 3 position screw-terminal block,,,,,,,,,,,,,,,Molex,395443003,WM7854-ND,,,,1.98
part,STB_2_L,1,K?,STB_2,STB_2_L,.2 pitch 2 position screw-terminal block,,,,,,,,,,,,,,,Molex,395443002,WM7853-ND,,,,1.32
part,MF_2_PCB_FEMALE,1,K?,MF_2_FEMALE,,Molex Micro-Fit 2-position power connector female PCB housing,,,,,,,,,,,,,,,Molex,430450200,WM1813-ND,,,,1.27
part,DB37_RIGHT_ANGLE,1,K?,DB37,DB37M-90,Right-angle DB37 male connector,,,,,,,,,,,,,,,Norcomp,182-037-113R531,182-37ME-ND,,,,3.39
part,MOLEX_FRICTION_8,1,K?,MOLEX_TH_KEYED,molex_friction_8_pos,Keyed friction-lock through-hole connector,,,,,,,,,,,,,,,Molex,26-048-1085,,,,,
library,pm_Electromechanical,,,,,,,,,,,,,,,,,,,,,,,,,,
header,Name,PPP,Ref,Symbol,Package,Description,,Usage,Datasheet,Picture,Value,Power,Voltage,Current,Tolerance,,,,,,Manufacturer,Manufacturer Part,Digi-Key Part,Newark Part,Mouser Part,,Cost
part,SPDT_ROCKER_SW,1,SW?,SW_SPDT,,SPDT Heavy Duty Rocker Switch,,,,,,,125VAC,6,,,,,,,Radio Shack,276-272,,,,,3.99
part,BUTTON_PM_SPST,1,SW?,SW_SPST,,Momentary panel-mount SPST switch,,,,,,,125VAC,0.5,,,,,,,Radio Shack,275-1547,,,,,3.49
part,PUSHBUTTON_MOM_BLACK,1,SW?,SW_MOM_SPST_NC,,Momentary panel-mount pushbutton normally closed black,,,,,,,125VAC,3,,,,,,,E-Switch,RP3502BBLK,EG1929-ND,,,,2.76
part,PUSHBUTTON_MOM_RED,1,SW?,SW_MOM_SPST_NC,,Momentary panel-mount pushbutton normally closed red,,,,,,,125VAC,3,,,,,,,E-Switch,RP3502BRED,EG1931-ND,,,,2.76
library,th_Electromechanical,,,,,,,,,,,,,,,,,,,,,,,,,,
header,Name,PPP,Ref,Symbol,Package,Description,,Usage,Datasheet,Picture,,,,,,,,,,,Manufacturer,Manufacturer Part,Digi-Key Part,Newark Part,Mouser Part,,Cost
part,TACT_BUTTON,1,SW?,SW_MOM_DPST_NO,TACTBUTT,Tactile Momentary Switch 6mm 160GF,,,,,,,,,,,,,,,E-Switch,TL1105F160Q,EG1827-ND,,,,0.23
part,SPDTSW,1,SW?,SW_SPDT,SPDTSW_2,SPDT 2pos Mini Slide Switch,,,,,,,,,,,,,,,,,450-1602-ND,,,,1.8
library,th_Headers,,,,,,,,,,,,,,,,,,,,,,,,,,
header,Name,PPP,Ref,Symbol,Package,Description,,Usage,Datasheet,Picture,,,,,,,,,,,Manufacturer,Manufacturer Part,Digi-Key Part,Newark Part,Mouser Part,,Cost
part,AVR_ISP_6,1,H?,AVR_ISP_6,3X2HDR-100,,,,,,,,,,,,,,,,,,,,,,
part,TP,1,TP?,TP,TP-2S-L,Through-hole low-profile compact test point,,,,,,,,,,,,,,,Keystone Inc,5006,5006K-ND,,,,0.32
part,TP_HP,1,TP?,TP,TP-2S-L,Through-hole high-profile multipurpose test point,,,,,,,,,,,,,,,Keystone Inc,5011,5011K-ND,,,,0.32
part,JUMPER,1,H?,HDR_2_1,1X2HDR-100,Single-position through-hole jumper,,,,,,,,,,,,,,,,,,,,,
part,1x1_HDR,1,H?,HDR_1,1X1HDR-100,1x1 .1 in pitch through-hole header (male or female),,,,,,,,,,,,,,,,,,,,,
part,2x1_HDR,1,H?,HDR_2_1,1X2HDR-100,2x1 .1 in pitch through-hole header (male or female),,,,,,,,,,,,,,,,,,,,,
part,3x1_HDR,1,H?,HDR_3_1,3SIP100,3x1 .1 in pitch through-hole header (male or female),,,,,,,,,,,,,,,,,,,,,
part,4x1_HDR,1,H?,HDR_4_1,4SIP100,4x1 .1 in pitch through-hole header (male or female),,,,,,,,,,,,,,,,,,,,,
part,5x1_HDR,1,H?,HDR_5_1,5SIP100,5x1 .1 in pitch through-hole header (male or female),,,,,,,,,,,,,,,,,,,,,
part,6x1_HDR,1,H?,HDR_6_1,6SIP100,6x1 .1 in pitch through-hole header (male or female),,,,,,,,,,,,,,,Molex,90120-0126,WM8076-ND,,,,0.62
part,7x1_HDR,1,H?,HDR_7_1,7SIP100,7x1 .1 in pitch through-hole header (male or female),,,,,,,,,,,,,,,,,,,,,
part,8x1_HDR,1,H?,HDR_8_1,8SIP100,8x1 .1 in pitch through-hole header (male or female),,,,,,,,,,,,,,,Molex,90120-0128,WM8078-ND,,,,0.82
part,9x1_HDR,1,H?,HDR_9_1,9SIP100,9x1 .1 in pitch through-hole header (male or female),,,,,,,,,,,,,,,,,,,,,
part,10x1_HDR,1,H?,HDR_10_1,10SIP100,10x1 .1 in pitch through-hole header (male or female)
part,22x1_HDR,1,H?,,22SIP100,22x1 .1 in pitch through-hole header (male or female)
part,24x1_HDR,1,H?,,24SIP100,22x1 .1 in pitch header through-hole (male or female)
part,1x2_HDR,1,H?,,1X2HDR-100,1x2 .1 in pitch through-hole header (male or female)
part,2x2_HDR,1,H?,,2X2HDR-100,2x2 .1 in pitch through-hole header (male or female)
part,3x2_HDR,1,H?,,3X2HDR-100,3x2 .1 in pitch through-hole header (male or female)
part,4x2_HDR,1,H?,,4X2HDR-100,4x2 .1 in pitch through-hole header (male or female)
part,5x2_HDR,1,H?,HDR_5_2,5X2HDR-100,5x2 .1 in pitch through-hole header (male or female)
part,6x2_HDR,1,H?,,6X2HDR-100,6x2 .1 in pitch through-hole header (male or female)
part,7x2_HDR,1,H?,,7X2HDR-100,7x2 .1 in pitch through-hole header (male or female)
part,8x2_HDR,1,H?,,8X2HDR-100,8x2 .1 in pitch through-hole header (male or female)
part,9x2_HDR,1,H?,,9X2HDR-100,9x2 .1 in pitch through-hole header (male or female)
part,10x2_HDR,1,H?,,10X2HDR-100,10x2 .1 in pitch through-hole header (male or female)
part,11x2_HDR,1,H?,,11X2HDR-100,11x2 .1 in pitch through-hole header (male or female)
part,12x2_HDR,1,H?,,12X2HDR-100,12x2 .1 in pitch through-hole header (male or female)
part,13x2_HDR,1,H?,,13X2HDR-100,13x2 .1 in pitch through-hole header (male or female)
part,14x2_HDR,1,H?,,14X2HDR-100,14x2 .1 in pitch through-hole header (male or female),,,,,,,,,,,,,,,,,,,,,
part,15x2_HDR,1,H?,,15X2HDR-100,15x2 .1 in pitch through-hole header (male or female),,,,,,,,,,,,,,,,,,,,,
part,16x2_HDR,1,H?,,16X2HDR-100,16x2 .1 in pitch through-hole header (male or female),,,,,,,,,,,,,,,,,,,,,
part,17x2_HDR,1,H?,,17X2HDR-100,17x2 .1 in pitch through-hole header (male or female),,,,,,,,,,,,,,,,,,,,,
part,18x2_HDR,1,H?,,18X2HDR-100,18x2 .1 in pitch through-hole header (male or female),,,,,,,,,,,,,,,,,,,,,
part,19x2_HDR,1,H?,,19X2HDR-100,19x2 .1 in pitch through-hole header (male or female),,,,,,,,,,,,,,,,,,,,,
part,20x2_HDR,1,H?,,20X2HDR-100,20x2 .1 in pitch through-hole header (male or female),,,,,,,,,,,,,,,,,,,,,
part,21x2_HDR,1,H?,,21X2HDR-100,21x2 .1 in pitch through-hole header (male or female),,,,,,,,,,,,,,,,,,,,,
part,22x2_HDR,1,H?,,22X2HDR-100,22x2 .1 in pitch through-hole header (male or female),,,,,,,,,,,,,,,,,,,,,
part,23x2_HDR,1,H?,,23X2HDR-100,23x2 .1 in pitch through-hole header (male or female),,,,,,,,,,,,,,,,,,,,,
part,24x2_HDR,1,H?,,24X2HDR-100,24x2 .1 in pitch through-hole header (male or female),,,,,,,,,,,,,,,,,,,,,
part,25x2_HDR,1,H?,,25X2HDR-100,25x2 .1 in pitch through-hole header (male or female),,,,,,,,,,,,,,,,,,,,,
library,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,
header,Name,PPP,Ref,Symbol,Package,Description,,Usage,Datasheet,Picture,Length,Width,Height,Material,Color,,,,,,Manufacturer,Manufacturer Part,Digi-Key Part,Newark Part,Mouser Part,,Cost
part,PROJECT_BOX_8_6_3,1,MECH?,ENCLOSURE,,"8""x6""x3"" Project Box",,,,,,,,,,,,,,,Radio Shack,270-1809,,,,,6.99
part,ENCLOSURE,1,MECH?,ENCLOSURE,,Custom or generic enclosure,,,,,,,,,,,,,,,,,,,,,
part,ENCLOSURE_7.6_4.6_2.37,1,MECH?,ENCLOSURE,,"7.6"" X 4.6"" X 2.37"" Black plastic enclosure",,,,,"7.6""","4.6""","2.37""",Plastic,Black,,,,,,Bud Industries,CU-3284,377-1219-ND,,,,11.1
part,ENCLOSURE_AWESOME,1,MECH?,ENCLOSURE,,,,,,,,,,,,,,,,,Bud Industries,PC-11645,377-1571-ND,,,,13.7
part,STANDOFF,1,MECH?,STANDOFF,HOLE_125_RND_250,Generic standoff,,,,,,,,,,,,,,,,,,,,,
part,METAL_STANDOFF,4,MECH?,STANDOFF,HOLE_125_RND_250,Metal standoffs w/screws - 11/16 in height,,,,,,,,,,,,,,,Radio Shack,276-195,,,,,1.79
part,MF_STANDOFF_1/2_IN,1,MECH?,STANDOFF,HOLE_125_RND_250,"Hex standoff - .5"" between boards male/female 4-40 thread .25"" wide",,,,,,,,,,,,,,,Keystone Electronics,8401,8401K-ND,,,,0.596
part,MF_STANDOFF_1_IN,1,MECH?,STANDOFF,HOLE_125_RND_250,"Hex standoff - 1"" between boards male/female 4-40 thread .25"" wide",,,,,,0.25,"1""",Nickel,,,,,,,Keystone Electronics,1947,1947K-ND,,,,1.06
part,FF_STANDOFF_1/2_IN,1,MECH?,STANDOFF,HOLE_125_RND_250,"Female-female .5"" between board .25"" wide 4-40 thread aluminum standoff",,,,,,0.25,0.5,Aluminum,,,,,,,Keystone Electronics,2203,2203K-ND,,,,0.403
part,INSULATED_STANDOFF,4,MECH?,STANDOFF,HOLE_125_RND_250,Insulated standoffs - 10mm height,,,,,,,,,,,,,,,Radio Shack,276-1381,,,,,2.99
part,LED_MOUNT,2,MECH?,LED_MOUNT,..,T-1.75 Panel mount LED holder,,,,,,,,,,,,,,,Radio Shack,276-080,,,,,1.49
part,MF_PIN_MALE,1,MECH?,PIN_MALE,..,Molex Micro-Fit power connector male pin,,,,,,,,,,,,,,,Molex,430310002,WM1127CT-ND,,,,0.13
part,MF_PIN_FEMALE,1,MECH?,PIN_FEMALE,..,Molex Micro-Fit 2-position power connector female receptacle,,,,,,,,,,,,,,,Molex,430300002,WM1125CT-ND,,,,0.13
part,PC_BOARD,1,MECH?,PC_BOARD,..,Generic PC board,,,,,,,,,,,,,,,,,,,,,
part,PC_BOARD_DUAL_213,1,MECH?,PC_BOARD,..,Dual mini PC board  213 solder-ringed holes .1 in pitch 1.75 in x 3.625 in,,,,,,,,,,,,,,,Radio Shack,276-148,,,,,1.99
part,PC_BOARD_356,1,MECH?,PC_BOARD,..,PC Board  356 solder-ringed holes .1 in pitch 1-27/32x3-27/32,,,,,,,,,,,,,,,Radio Shack,276-149,,,,,1.99
part,PC_BOARD_412,1,MECH?,PC_BOARD,..,PC Board  412 solder-ringed holes .1 in pitch power rails 1.875x2.875,,,,,,,,,,,,,,,Radio Shack,276-150,,,,,1.99
part,PC_BOARD_550,1,MECH?,PC_BOARD,..,PC Board  550 solder-ringed holes .1 in pitch power rails 2-1/16x6-1/16,,,,,,,,,,,,,,,Radio Shack,276-170,,,,,3.49
part,PC_BOARD_750,1,MECH?,PC_BOARD,..,PC Board  750 solder-ringed holes .1 in pitch 2-3/4x3-1/16,,,,,,,,,,,,,,,Radio Shack,276-158,,,,,3.49
part,PC_BOARD_780,1,MECH?,PC_BOARD,..,PC Board  780 solder-ringed holes .1 in pitch 2-13/16 x 3-3/4 in,,,,,,,,,,,,,,,Radio Shack,276-168,,,,,3.49
part,PC_BOARD_2200,1,MECH?,PC_BOARD,..,PC Board  2200 solder-ringed holes .1 in pitch 4.5 x 6.625 in,,,,,,,,,,,,,,,Radio Shack,276-147,,,,,4.49
part,PCB,1,MECH?,PCB,..,Custom printed circuit board,,,,,,,,,,,,,,,,,,,,,
part,PANEL,1,MECH?,PANEL,..,Custom or generic front panel,,,,,,,,,,,,,,,,,,,,,
part,HEATSINK_TO_220,1,MECH?,HEATSINK,..,TO-220 Heat sink,,,,,,,,,,,,,,,,,,,,,
part,HEATSINK_TO_3,1,MECH?,HEATSINK,..,TO-3 Heat Sink,,,,,,,,,,,,,,,,,,,,,
part,SCREW_4_40_1/4_IN,1,MECH?,SCREW,,"4-40 thread .25"" screw",,,,,,,,,,,,,,,,,,,,,
part,DIP_8_SOCKET,1,MECH?,DIP_8,,DIP Socket - 4 pin open frame,,,,,,,,,,,,,,,3M,4808-3000-CP,3M5461-ND,,,,0.21
part,6x1_HDR,1,H?,HDR_6_1,,"6x1 .1 in pitch through-hole male header .266"" contact length",,,,,,,,,,,,,,,Molex,90120-0126,WM8076-ND,,,,0.62
part,8x1_HDR,1,H?,HDR_8_1,,"8x1 .1 in pitch through-hole male header .266"" contact length",,,,,,,,,,,,,,,Molex,90120-0128,WM8078-ND,,,,0.82
part,25x2_HDR,1,H?,HDR_25_2,,"25x2 .1 in pitch through-hole male header .266"" contact length",,,,,,,,,,,,,,,Molex,90131-0145,WM8135-ND,,,,5.34
part,RUBBER_FEET_SQ,4,H?,Rubber_Feet,,Square tapered rubber feet with adhesive backing,,,,,0.81,0.81,0.3,Rubber,,,,,,,3M,SJ-5523 (BLACK),SJ5523-0-ND,,,,1.13
part,HDR_50_MALE_BREAKAWAY,1,H?,BREAKAWAY_HDR,,,,,,,,,,,Black,,,,,,Sullivan Connector Solutions,PBC25DAAN,S2011E-25-ND,,,,2.4
header,Name,PPP,Ref,Symbol,Package,Description,,Usage,Datasheet,Picture,,,,,,,,,,,,,,,,,
part,PIN_MALE,1,PIN?,PIN_MALE,,Male pin for cablemount housing,,,,,,,,,,,,,,,,,,,,,
header,Name,PPP,Ref,Symbol,Package,Description,,Type,Pin or Socket,Contact Termination,Wire Gauge,Contact Finish,Manufacturer,Manufacturer Part Number,Digi-Key Part Number,Min Quantity,Price per min,,,,,,,,,,
part,PIN_MALE_1POS,1,MECH?,PIN_MALE,NA,CONN PIN 22-26AWG TIN CRIMP,,-,Pin,Crimp,22-26 AWG,Tin,Tyco Electronics,5-102107-3,A33420-ND,10,0.331,,,,,,,,,,
header,Name,PPP,Ref,Symbol,Package,Description,,Type,Pin or Socket,Contact Termination,Wire Gauge,Contact Finish,Manufacturer,Manufacturer Part Number,Digi-Key Part Number,Min Quantity,Price per min,,,,,,,,,,
part,PIN_FEMALE_1POS,1,MECH?,PIN_FEMALE,NA,CONN SOCKET 22-26AWG TIN CRIMP,,-,Socket,Crimp,22-26 AWG,Tin,Tyco Electronics,87667-3,A3000-ND,10,0.287,,,,,,,,,,
